time,heightAboveGround,valid_time,u10,v10
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,3.646997,-0.17606202
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,3.4469972,0.39393798
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,2.036997,0.793938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,1.696997,-0.09606201
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,2.346997,0.633938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,1.466997,3.163938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-0.51300293,1.713938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,0.32699707,2.753938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.003003,0.723938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.7330029,0.893938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.5830029,0.053937986
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.033003,0.32393798
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.623003,-0.866062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.453003,-0.126062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.783003,0.003937988
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.603003,-0.29606202
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.363003,-0.35606202
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.003003,-0.416062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.063003,0.10393799
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.743003,-0.796062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.6530027,-0.36606202
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.373003,-0.616062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.993003,1.393938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.103003,1.593938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.523003,1.943938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.033003,4.063938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.373003,4.303938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.343003,4.043938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.413003,5.143938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.083003,3.073938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.8030028,3.863938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.5430028,2.933938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.083003,4.193938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,5.106997,0.583938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,4.3669972,2.773938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,2.1869972,2.113938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,2.096997,0.17393799
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,1.9169971,1.953938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.3030028,-0.42606202
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,0.81699705,1.553938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-0.8430029,-1.366062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.2130029,0.893938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.653003,1.433938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-0.9530029,1.053938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.7630029,1.263938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.983003,0.17393799
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.743003,-0.436062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.913003,-0.116062015
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.6930027,-0.726062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.183003,-1.226062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.623003,-0.736062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.233003,-0.636062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.243003,-0.406062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.613003,-0.39606202
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.683003,-0.646062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.273003,0.723938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.593003,1.453938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.083003,2.0939379
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.863003,1.473938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.5330029,3.053938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.213003,3.813938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.163003,4.073938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.103003,3.453938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.673003,3.103938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.583003,2.603938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.583003,3.083938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,1.6269971,3.563938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,0.87699705,4.253938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,0.7869971,4.033938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,2.026997,1.933938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,3.406997,1.133938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.4630029,-0.986062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.8730029,0.06393799
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-0.51300293,-3.766062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-0.49300292,-2.986062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.103003,-5.466062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-9.633003,-0.256062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.333003,1.513938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.4030027,-0.126062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.253003,0.553938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.413003,0.62393796
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.773003,-0.38606203
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.013003,-1.126062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.503003,-0.706062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.933003,0.11393799
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.663003,-0.21606201
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.773003,-1.036062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.523003,-1.506062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.773003,-0.436062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.483003,-0.116062015
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.603003,1.073938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.733003,1.093938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.153003,1.593938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.893003,3.233938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-0.32300293,2.813938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.883003,3.623938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.383003,1.5339379
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.873003,0.20393799
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.703003,-0.086062014
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,0.40699708,-1.316062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-0.99300295,2.493938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,1.066997,3.293938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,1.2969971,2.923938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.063003,-0.06606201
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.093003,2.243938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.783003,-0.26606202
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.093003,-0.20606202
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-8.183002,2.303938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-8.233003,3.083938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.4230027,2.993938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.733003,1.633938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.853003,0.22393799
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.8830028,0.153938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.143003,0.633938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-7.433003,-0.156062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.493003,-0.926062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.3830028,-1.236062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.363003,-0.18606201
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.493003,0.38393798
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-7.143003,-0.21606201
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.093003,-1.3460621
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.913003,-2.496062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.1930027,-0.75606203
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.6330028,0.153938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.2830029,0.17393799
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.9630029,1.463938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.133003,1.573938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.983003,2.183938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.623003,4.453938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.933003,1.803938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.363003,2.123938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-8.493003,-0.836062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,0.6069971,-0.32606202
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.933003,1.423938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,0.13699707,3.433938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-0.61300296,3.123938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.063003,2.333938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.183003,2.923938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.923003,1.513938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.9430027,1.993938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-7.293003,2.383938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-7.393003,2.573938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.773003,2.743938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.353003,0.883938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.063003,1.733938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.393003,0.22393799
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.8730029,0.42393798
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,2.2269971,1.243938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.403003,4.043938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.0130029,-0.596062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.5130029,1.063938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.453003,2.313938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,1.696997,-0.17606202
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.163003,2.223938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.2630029,0.833938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.7830029,-2.926062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,1.5469971,1.293938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.5130029,-1.866062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.853003,-1.876062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.133003,-0.21606201
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.663003,1.633938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.993003,3.333938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.3230028,5.043938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.1730027,4.013938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-7.643003,3.623938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.0330029,0.313938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.893003,-3.836062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.253003,1.423938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.643003,0.18393798
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.973003,1.893938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.2830029,1.933938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.893003,1.773938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.5130029,2.653938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.213003,3.113938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.813003,2.723938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.823003,2.753938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.6930027,1.473938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.183003,0.493938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.513003,0.56393796
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.913003,0.81393796
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-7.6730027,0.233938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.743003,-1.556062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.463003,-3.216062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.613003,-4.776062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,0.25699708,-1.706062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-0.34300292,-1.476062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-0.18300293,0.07393799
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.393003,-1.516062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.5730028,-2.426062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.223003,-2.466062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.7730029,-2.726062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.943003,-2.426062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.5230029,-1.406062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.333003,-1.106062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.5530028,1.5339379
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.183003,4.543938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.923003,4.733938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.873003,5.953938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,0.056997072,-2.236062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-0.7930029,1.973938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.973003,4.793938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.503003,5.663938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.273003,3.693938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,0.22699708,2.363938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.3230028,2.373938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.153003,2.403938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.293003,4.493938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.413003,3.453938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.243003,3.383938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.053003,2.303938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-7.143003,0.26393798
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.743003,-1.676062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.783003,-1.3460621
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.733003,-1.396062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-0.05300293,0.763938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-0.6430029,2.703938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.683003,-1.546062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.873003,-4.506062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.7630029,-3.456062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.963003,-3.416062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.953003,-3.226062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.2730029,-2.666062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.6330029,-1.996062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.583003,-1.126062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.723003,-1.006062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.173003,-0.75606203
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.503003,-0.24606201
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.433003,0.523938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.3030028,2.183938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-0.62300295,3.963938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.9930029,5.143938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,1.066997,-6.606062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,0.40699708,5.323938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.113003,7.343938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.603003,7.883938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.013003,6.423938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,3.4769971,2.613938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.5330029,5.183938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.193003,3.883938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.443003,2.643938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.603003,4.413938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.023003,3.863938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.963003,3.243938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.583003,1.543938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.9030027,1.323938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.923003,0.963938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-0.62300295,1.543938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.593003,-3.966062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.663003,-2.476062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.083003,-2.486062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.263003,-1.456062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.903003,-2.236062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.183003,-2.256062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.783003,-1.936062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-0.8330029,-1.566062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-0.36300293,-1.276062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-0.81300294,-0.576062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.403003,0.08393799
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.153003,0.003937988
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.7830029,0.633938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.163003,0.62393796
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.133003,1.683938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.0230029,3.063938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.723003,4.853938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.5630028,-3.1560621
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.733003,6.423938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.733003,8.313938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.6330028,7.783938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.303003,6.733938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.4530029,0.953938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.273003,-1.676062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-8.813003,-0.896062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.8830028,6.173938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.643003,6.383938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.933003,4.623938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.4030027,1.183938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.263003,3.663938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.393003,5.403938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.063003,-0.036062013
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.933003,-1.786062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.9230027,-1.046062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.043003,-1.296062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.593003,-1.796062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.743003,-2.416062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.303003,-2.176062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.893003,-1.976062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.533003,-2.146062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,0.87699705,-1.206062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,1.8069971,0.533938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,0.92699707,1.043938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-0.04300293,0.963938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-0.99300295,0.893938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.2630029,1.073938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.103003,1.323938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.173003,1.143938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.983003,3.003938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.633003,4.603938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.6730027,-2.706062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.773003,3.443938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.613003,7.103938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.8230028,6.813938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.973003,6.473938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.243003,5.973938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.233003,4.703938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.523003,5.773938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.643003,6.953938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.613003,6.663938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.3830029,-2.046062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.483003,-3.066062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.713003,-0.06606201
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-8.063003,-3.116062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-6.213003,-0.036062013
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.463003,-0.316062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.373003,-0.68606204
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.263003,-1.046062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.333003,-1.296062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.0630028,-2.196062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.243003,-1.746062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.923003,-3.186062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,0.7669971,-3.236062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,2.146997,-2.346062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,1.8869971,-1.246062
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,1.596997,0.153938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,1.596997,2.663938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,0.73699707,2.393938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.2430029,2.073938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.5030029,1.973938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-1.8830029,2.703938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-2.343003,3.223938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-4.1530027,4.743938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.703003,0.673938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-5.463003,3.653938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.193003,3.473938
2025-05-05 12:00:00,10.0,2025-05-07 18:00:00,-3.243003,5.903938
